AREA_A,AREA_B,DIST_KM
E09000001,E07000005,41.432
E08000016,E07000005,215.297
E08000025,E07000005,124.017
E08000001,E07000005,245.098
E08000032,E07000005,254.582
E08000002,E07000005,240.858
E08000033,E07000005,244.537
E08000031,E07000005,143.741
E08000026,E07000005,102.23
E08000017,E07000005,209.748
E08000027,E07000005,135.145
E08000037,E07000005,368.875
E08000034,E07000005,229.788
E08000011,E07000005,245.011
E08000035,E07000005,245.898
E08000012,E07000005,245.95
E08000003,E07000005,225.029
E08000021,E07000005,376.458
E08000022,E07000005,377.109
E08000004,E07000005,229.377
E08000005,E07000005,238.946
E08000018,E07000005,197.357
E08000006,E07000005,233.297
E08000028,E07000005,132.578
E08000014,E07000005,264.731
E08000019,E07000005,201.719
E08000029,E07000005,111.017
E08000023,E07000005,369.281
E08000007,E07000005,216.061
E08000013,E07000005,243.578
E08000024,E07000005,360.219
E08000008,E07000005,222.286
E08000009,E07000005,226.09
E08000036,E07000005,226.573
E08000030,E07000005,137.244
E08000010,E07000005,244.346
E08000015,E07000005,251.476
W06000011,E07000005,237.537
S12000041,E07000005,580.624
E06000022,E07000005,133.177
E06000055,E07000005,57.525
E06000008,E07000005,256.043
E06000009,E07000005,287.955
W06000019,E07000005,177.506
E06000028,E07000005,135.208
E06000036,E07000005,31.277
W06000014,E07000005,193.888
W06000018,E07000005,178.261
W06000022,E07000005,162.01
W06000012,E07000005,215.412
E06000056,E07000005,38.601
E06000049,E07000005,203.812
E06000050,E07000005,221.593
E06000023,E07000005,150.685
E06000015,E07000005,148.555
E06000010,E07000005,232.183
E06000016,E07000005,111.874
E06000018,E07000005,147.227
E06000031,E07000005,106.377
E06000045,E07000005,100.5
E06000021,E07000005,181.91
S12000005,E07000005,537.653
W06000003,E07000005,266.624
E06000047,E07000005,345.051
E06000019,E07000005,153.106
E06000005,E07000005,325.037
S12000042,E07000005,555.194
S12000008,E07000005,488.471
S12000045,E07000005,531.267
S12000011,E07000005,515.579
E06000011,E07000005,243.547
S12000014,E07000005,523.338
S12000046,E07000005,522.466
E06000006,E07000005,233.156
E06000001,E07000005,335.128
S12000018,E07000005,542.357
E06000032,E07000005,27.562
E06000035,E07000005,87.731
W06000024,E07000005,188.971
E06000002,E07000005,320.884
S12000019,E07000005,489.997
E06000042,E07000005,45.449
E06000012,E07000005,210.013
S12000044,E07000005,515.288
E06000013,E07000005,212.885
W06000013,E07000005,206.276
S12000024,E07000005,582.04
E06000029,E07000005,140.214
W06000023,E07000005,203.946
E06000038,E07000005,35.351
E06000003,E07000005,320.733
S12000038,E07000005,530.486
W06000016,E07000005,194.221
E06000017,E07000005,109.057
S12000026,E07000005,456.33
E06000051,E07000005,178.969
W06000004,E07000005,243.04
W06000010,E07000005,245.06
W06000005,E07000005,242.745
E06000039,E07000005,19.358
E06000033,E07000005,95.284
E06000025,E07000005,128.46
S12000029,E07000005,485.345
S12000030,E07000005,562.995
E06000004,E07000005,324.073
E06000030,E07000005,78.205
E06000020,E07000005,172.642
E06000043,E07000005,99.294
E06000034,E07000005,72.012
W06000020,E07000005,167.688
E06000027,E07000005,245.717
E06000007,E07000005,231.878
E06000037,E07000005,53.477
S12000039,E07000005,542.878
S12000040,E07000005,506.372
E06000054,E07000005,100.887
E06000040,E07000005,22.234
E06000041,E07000005,33.096
W06000006,E07000005,218.498
E06000014,E07000005,255.131
E07000144,E07000005,174.539
E07000147,E07000005,178.884
E07000044,E07000005,267.038
E07000046,E07000005,267.613
E06000046,E07000005,121.099
W06000001,E07000005,310.795
W06000002,E07000005,268.141
W06000015,E07000005,179.172
W06000008,E07000005,245.185
W06000021,E07000005,154.95
W06000009,E07000005,294.572
E06000024,E07000005,154.18
S12000017,E07000005,707.891
S12000020,E07000005,666.915
S12000023,E07000005,831.833
S12000013,E07000005,800.385
S12000035,E07000005,588.663
S12000034,E07000005,632.183
S12000015,E07000005,531.878
S12000033,E07000005,617.422
S12000036,E07000005,503.784
S12000010,E07000005,493.716
S12000027,E07000005,970.747
S12000021,E07000005,526.903
S12000006,E07000005,437.42
E06000044,E07000005,100.691
E06000026,E07000005,283.694
S12000028,E07000005,481.526
E06000057,E07000005,407.509
E06000052,E07000005,326.756
E06000053,E07000005,445.282
N92000002,E07000005,520.279
GI,E07000005,1768.91
E07000007,E07000004,27.457
E07000006,E07000004,42.559
E07000005,E07000004,29.499
E07000004,E07000004,0
E07000010,E07000004,98.709
E07000012,E07000004,73.302
E07000009,E07000004,95.109
E07000011,E07000004,70.269
E07000008,E07000004,77.756
E07000029,E07000004,326.117
E07000028,E07000004,365.552
E07000031,E07000004,297.684
E07000026,E07000004,350.864
E07000030,E07000004,324.063
E07000027,E07000004,293.505
E07000037,E07000004,177.789
E07000039,E07000004,114.077
E07000036,E07000004,120.224
E07000038,E07000004,153.186
E07000032,E07000004,132.508
E07000033,E07000004,149.602
E07000035,E07000004,148.028
E07000034,E07000004,155.719
E07000043,E07000004,229.377
E07000040,E07000004,205.659
E07000045,E07000004,240.519
E07000047,E07000004,259.819
E07000042,E07000004,217.516
E07000041,E07000004,224.542
E07000051,E07000004,160.226
E07000048,E07000004,140.605
E07000052,E07000004,170.539
E07000049,E07000004,136.727
E07000050,E07000004,144.341
E07000053,E07000004,179.87
E07000063,E07000004,128.305
E07000064,E07000004,144.094
E07000065,E07000004,127.528
E07000061,E07000004,147.814
E07000062,E07000004,152.355
E07000068,E07000004,87.242
E07000075,E07000004,121.737
E07000072,E07000004,74.17
E07000076,E07000004,137.746
E07000077,E07000004,80.296
E07000070,E07000004,96.022
E07000071,E07000004,120.242
E07000074,E07000004,116.857
E07000067,E07000004,101.638
E07000073,E07000004,69.871
E07000066,E07000004,99.207
E07000069,E07000004,109.663
E07000080,E07000004,110.744
E07000079,E07000004,69.911
E07000082,E07000004,99.209
E07000083,E07000004,82.891
E07000081,E07000004,93.409
E07000078,E07000004,81.801
E07000084,E07000004,72.208
E07000091,E07000004,125.968
E07000086,E07000004,111.016
E07000085,E07000004,91.069
E07000094,E07000004,98.888
E07000093,E07000004,95.388
E07000089,E07000004,67.561
E07000088,E07000004,122.388
E07000087,E07000004,118.003
E07000090,E07000004,117.44
E07000092,E07000004,69.304
E07000102,E07000004,38.992
E07000098,E07000004,48.053
E07000095,E07000004,60.696
E07000096,E07000004,26.912
E07000242,E07000004,60.46
E07000240,E07000004,39.725
E07000241,E07000004,49.639
E07000099,E07000004,48.213
E07000103,E07000004,41.56
E07000243,E07000004,47.915
E07000116,E07000004,125.832
E07000112,E07000004,160.448
E07000111,E07000004,100.375
E07000115,E07000004,110.257
E07000114,E07000004,165.341
E07000105,E07000004,145.423
E07000106,E07000004,153.423
E07000108,E07000004,168.717
E07000110,E07000004,125.192
E07000113,E07000004,132.615
E07000107,E07000004,93.967
E07000109,E07000004,103.852
E07000127,E07000004,233.8
E07000121,E07000004,271.513
E07000118,E07000004,229.931
E07000126,E07000004,238.404
E07000125,E07000004,221.016
E07000119,E07000004,251.228
E07000123,E07000004,245.942
E07000128,E07000004,259.932
E07000122,E07000004,236.293
E07000124,E07000004,247.479
E07000120,E07000004,231.046
E07000117,E07000004,228.38
E07000132,E07000004,87.652
E07000134,E07000004,102.11
E07000133,E07000004,100.603
E07000131,E07000004,72.472
E07000129,E07000004,78.986
E07000130,E07000004,95.644
E07000135,E07000004,78.599
E07000142,E07000004,169.207
E07000141,E07000004,109.914
E07000140,E07000004,116.285
E07000136,E07000004,133.909
E07000139,E07000004,135.585
E07000137,E07000004,163.248
E07000138,E07000004,149.924
E07000145,E07000004,192.764
E07000149,E07000004,163.165
E07000146,E07000004,131.034
E07000143,E07000004,140.829
E07000148,E07000004,169.35
E07000155,E07000004,27.824
E07000152,E07000004,67.585
E07000151,E07000004,48.444
E07000156,E07000004,45.574
E07000153,E07000004,59.96
E07000154,E07000004,38.829
E07000150,E07000004,68.74
E07000168,E07000004,275.786
E07000169,E07000004,211.468
E07000163,E07000004,258.283
E07000166,E07000004,283.534
E07000165,E07000004,246.608
E07000167,E07000004,257.93
E07000164,E07000004,267.981
E07000171,E07000004,160.335
E07000176,E07000004,112.682
E07000173,E07000004,127.387
E07000170,E07000004,135.888
E07000175,E07000004,137.046
E07000172,E07000004,123.3
E07000174,E07000004,143.557
E07000180,E07000004,47.932
E07000179,E07000004,31.484
E07000177,E07000004,27.842
E07000181,E07000004,43.233
E07000178,E07000004,28.898
E07000191,E07000004,199.482
E07000187,E07000004,138.257
E07000190,E07000004,185.835
E07000189,E07000004,161.832
E07000188,E07000004,163.549
E07000198,E07000004,151.577
E07000196,E07000004,120.09
E07000194,E07000004,108.506
E07000195,E07000004,156.496
E07000197,E07000004,137.966
E07000193,E07000004,125.093
E07000192,E07000004,117.887
E07000199,E07000004,97.962
E07000206,E07000004,178.908
E07000200,E07000004,124.991
E07000205,E07000004,160.496
E07000204,E07000004,113.462
E07000201,E07000004,109.822
E07000203,E07000004,141.223
E07000202,E07000004,141.694
E07000216,E07000004,84.411
E07000215,E07000004,94.241
E07000217,E07000004,68.14
E07000214,E07000004,62.877
E07000212,E07000004,60.333
E07000209,E07000004,75.103
E07000211,E07000004,85.802
E07000210,E07000004,85.021
E07000207,E07000004,68.612
E07000213,E07000004,59.467
E07000208,E07000004,75.168
E07000218,E07000004,88.812
E07000220,E07000004,62.581
E07000222,E07000004,66.743
E07000221,E07000004,59.799
E07000219,E07000004,78.85
E07000224,E07000004,118.987
E07000223,E07000004,123.485
E07000225,E07000004,106.645
E07000228,E07000004,110.317
E07000227,E07000004,106.242
E07000229,E07000004,123.046
E07000226,E07000004,98.265
E07000235,E07000004,105.191
E07000239,E07000004,109.459
E07000238,E07000004,85.496
E07000234,E07000004,93.378
E07000237,E07000004,97.045
E07000236,E07000004,84.989
E09000021,E07000004,69.726
E09000008,E07000004,81.363
E09000006,E07000004,86.915
E09000018,E07000004,59.243
E09000009,E07000004,56.201
E09000016,E07000004,84.704
E09000017,E07000004,49.443
E09000015,E07000004,49.841
E09000005,E07000004,56.542
E09000003,E07000004,55.832
E09000022,E07000004,72.053
E09000028,E07000004,72.857
E09000023,E07000004,77.575
E09000011,E07000004,79.949
E09000004,E07000004,85.749
E09000010,E07000004,61.262
E09000031,E07000004,68.787
E09000026,E07000004,74.626
E09000029,E07000004,76.665
E09000027,E07000004,63.795
E09000024,E07000004,71.722
E09000032,E07000004,68.817
E09000013,E07000004,63.736
E09000020,E07000004,64.706
E09000033,E07000004,65.458
E09000007,E07000004,63.314
E09000030,E07000004,72.181
E09000019,E07000004,65.797
E09000012,E07000004,68.226
E09000014,E07000004,63.344
E09000025,E07000004,75.621
E09000002,E07000004,80.328
E09000001,E07000004,69.057
E08000016,E07000004,188.003
E08000025,E07000004,94.74
E08000001,E07000004,215.859
E08000032,E07000004,226.79
E08000002,E07000004,211.805
E08000033,E07000004,216.276
E08000031,E07000004,114.585
E08000026,E07000004,72.733
E08000017,E07000004,184.341
E08000027,E07000004,106.357
E08000037,E07000004,342.693
E08000034,E07000004,201.912
E08000011,E07000004,215.512
E08000035,E07000004,219.122
E08000012,E07000004,216.46
E08000003,E07000004,195.917
E08000021,E07000004,350.39
E08000022,E07000004,351.4
E08000004,E07000004,200.7
E08000005,E07000004,210.165
E08000018,E07000004,170.859
E08000006,E07000004,204.066
E08000028,E07000004,103.453
E08000014,E07000004,235.233
E08000019,E07000004,174.136
E08000029,E07000004,81.697
E08000023,E07000004,343.72
E08000007,E07000004,187.023
E08000013,E07000004,214.102
E08000024,E07000004,334.585
E08000008,E07000004,193.475
E08000009,E07000004,196.803
E08000036,E07000004,199.915
E08000030,E07000004,107.857
E08000010,E07000004,214.964
E08000015,E07000004,222.05
W06000011,E07000004,220.935
S12000041,E07000004,553.578
E06000022,E07000004,125.18
E06000055,E07000004,43.31
E06000008,E07000004,226.919
E06000009,E07000004,258.519
W06000019,E07000004,159.693
E06000028,E07000004,144.779
E06000036,E07000004,54.777
W06000014,E07000004,180.828
W06000018,E07000004,162.237
W06000022,E07000004,147.718
W06000012,E07000004,198.555
E06000056,E07000004,33.388
E06000049,E07000004,174.348
E06000050,E07000004,192.127
E06000023,E07000004,139.241
E06000015,E07000004,120.234
E06000010,E07000004,211.068
E06000016,E07000004,84.597
E06000018,E07000004,120.487
E06000031,E07000004,90.631
E06000045,E07000004,114.188
E06000021,E07000004,152.442
S12000005,E07000004,509.336
W06000003,E07000004,238.151
E06000047,E07000004,318.291
E06000019,E07000004,129.818
E06000005,E07000004,298.881
S12000042,E07000004,527.928
S12000008,E07000004,459.312
S12000045,E07000004,502.44
S12000011,E07000004,486.546
E06000011,E07000004,221.463
S12000014,E07000004,494.872
S12000046,E07000004,493.56
E06000006,E07000004,203.658
E06000001,E07000004,309.926
S12000018,E07000004,513.209
E06000032,E07000004,31.642
E06000035,E07000004,113.241
W06000024,E07000004,171.482
E06000002,E07000004,295.715
S12000019,E07000004,462.102
E06000042,E07000004,23.728
E06000012,E07000004,190.67
S12000044,E07000004,486.608
E06000013,E07000004,190.349
W06000013,E07000004,191.234
S12000024,E07000004,553.932
E06000029,E07000004,148.57
W06000023,E07000004,179.437
E06000038,E07000004,49.324
E06000003,E07000004,296.238
S12000038,E07000004,501.406
W06000016,E07000004,178.01
E06000017,E07000004,86.929
S12000026,E07000004,428.645
E06000051,E07000004,150.808
W06000004,E07000004,214.244
W06000010,E07000004,225.552
W06000005,E07000004,213.516
E06000039,E07000004,47.431
E06000033,E07000004,118.287
E06000025,E07000004,116.046
S12000029,E07000004,456.592
S12000030,E07000004,534.269
E06000004,E07000004,298.582
E06000030,E07000004,69.19
E06000020,E07000004,143.659
E06000043,E07000004,127.863
E06000034,E07000004,97.018
W06000020,E07000004,151.063
E06000027,E07000004,245.457
E06000007,E07000004,202.432
E06000037,E07000004,57.123
S12000039,E07000004,513.888
S12000040,E07000004,478.022
E06000054,E07000004,98.815
E06000040,E07000004,47.006
E06000041,E07000004,51.474
W06000006,E07000004,189.549
E06000014,E07000004,230.207
E07000144,E07000004,174.756
E07000147,E07000004,175.929
E07000044,E07000004,265.975
E07000046,E07000004,259.453
E06000046,E07000004,138.266
W06000001,E07000004,282.639
W06000002,E07000004,240.935
W06000015,E07000004,165.528
W06000008,E07000004,222.193
W06000021,E07000004,137.412
W06000009,E07000004,275.559
E06000024,E07000004,143.882
S12000017,E07000004,679.646
S12000020,E07000004,639.901
S12000023,E07000004,805.74
S12000013,E07000004,771.296
S12000035,E07000004,559.331
S12000034,E07000004,605.778
S12000015,E07000004,504.258
S12000033,E07000004,591.587
S12000036,E07000004,475.757
S12000010,E07000004,466.406
S12000027,E07000004,946.687
S12000021,E07000004,497.553
S12000006,E07000004,408.216
E06000044,E07000004,119.952
E06000026,E07000004,281.127
S12000028,E07000004,452.125
E06000057,E07000004,380.738
E06000052,E07000004,321.473
E06000053,E07000004,439.41
N92000002,E07000004,491.447
GI,E07000004,1787.843
E07000007,E07000010,118.029
E07000006,E07000010,120.531
E07000005,E07000010,108.893
E07000004,E07000010,98.709
E07000010,E07000010,0
E07000012,E07000010,43.42
E07000009,E07000010,29.186
E07000011,E07000010,28.447
E07000008,E07000010,40.738
E07000029,E07000010,307.078
E07000028,E07000010,327.922
E07000031,E07000010,272.827
E07000026,E07000010,323.949
E07000030,E07000010,289.024
E07000027,E07000010,278.804
E07000037,E07000010,158.137
E07000039,E07000010,113.502
E07000036,E07000010,103.664
E07000038,E07000010,125.494
E07000032,E07000010,115.331
E07000033,E07000010,115.679
E07000035,E07000010,133.864
E07000034,E07000010,124.982
E07000043,E07000010,320.381
E07000040,E07000010,302.703
E07000045,E07000010,337.117
E07000047,E07000010,354.701
E07000042,E07000010,312.411
E07000041,E07000010,320.882
E07000051,E07000010,258.453
E07000048,E07000010,237.686
E07000052,E07000010,269.103
E07000049,E07000010,235.022
E07000050,E07000010,243.041
E07000053,E07000010,278.524
E07000063,E07000010,187.017
E07000064,E07000010,182.28
E07000065,E07000010,177.756
E07000061,E07000010,199.283
E07000062,E07000010,191.674
E07000068,E07000010,104.243
E07000075,E07000010,119.655
E07000072,E07000010,95.2
E07000076,E07000010,105.408
E07000077,E07000010,71.481
E07000070,E07000010,97.51
E07000071,E07000010,94.285
E07000074,E07000010,107.037
E07000067,E07000010,77.975
